URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/action-condition-kind,3.0.2,draft,"2.16.840.1.113883.4.642.3.798",ActionConditionKind,,"Defines the kinds of conditions that can appear on actions","StructureDefinition/PlanDefinition","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/action-grouping-behavior,3.0.2,draft,"2.16.840.1.113883.4.642.3.782",ActionGroupingBehavior,,"Defines organization behavior of a group","StructureDefinition/PlanDefinition","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/action-participant-role,3.0.2,draft,"2.16.840.1.113883.4.642.3.779",ActionParticipantRole,,"Either a practitioner role or a relationship type.","StructureDefinition/PlanDefinition",
http://hl7.org/fhir/ValueSet/action-participant-type,3.0.2,draft,"2.16.840.1.113883.4.642.3.794",ActionParticipantType,,"The type of participant for the action","StructureDefinition/PlanDefinition","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/action-precheck-behavior,3.0.2,draft,"2.16.840.1.113883.4.642.3.788",ActionPrecheckBehavior,,"Defines selection frequency behavior for an action or group","StructureDefinition/PlanDefinition","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/action-relationship-type,3.0.2,draft,"2.16.840.1.113883.4.642.3.796",ActionRelationshipType,,"Defines the types of relationships between actions","StructureDefinition/PlanDefinition","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/action-required-behavior,3.0.2,draft,"2.16.840.1.113883.4.642.3.786",ActionRequiredBehavior,,"Defines requiredness behavior for selecting an action or an action group","StructureDefinition/PlanDefinition","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/action-selection-behavior,3.0.2,draft,"2.16.840.1.113883.4.642.3.784",ActionSelectionBehavior,,"Defines selection behavior of a group","StructureDefinition/PlanDefinition","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/action-type,3.0.2,draft,"2.16.840.1.113883.4.642.3.792",ActionType,,"The type of action to be performed","StructureDefinition/PlanDefinition","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/administration-method-codes,3.0.2,draft,"2.16.840.1.113883.4.642.3.90",SNOMED CT Administration Method Codes,,"This value set includes some method codes from SNOMED CT - provided as an exemplar","StructureDefinition/MedicationStatement,StructureDefinition/MedicationRequest","SCT"
http://hl7.org/fhir/ValueSet/administrative-gender,3.0.2,draft,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,,"The gender of a person used for administrative purposes.","StructureDefinition/Patient,StructureDefinition/Practitioner","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/allergy-clinical-status,3.0.2,draft,"2.16.840.1.113883.4.642.3.117",AllergyIntoleranceClinicalStatus,,"The clinical status of the allergy or intolerance.","StructureDefinition/AllergyIntolerance","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/allergy-intolerance-category,3.0.2,draft,"2.16.840.1.113883.4.642.3.123",AllergyIntoleranceCategory,,"Category of an identified substance.","StructureDefinition/AllergyIntolerance","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/allergy-intolerance-criticality,3.0.2,draft,"2.16.840.1.113883.4.642.3.119",AllergyIntoleranceCriticality,,"Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.","StructureDefinition/AllergyIntolerance","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/allergy-intolerance-type,3.0.2,draft,"2.16.840.1.113883.4.642.3.121",AllergyIntoleranceType,,"Identification of the underlying physiological mechanism for a Reaction Risk.","StructureDefinition/AllergyIntolerance","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/allergy-verification-status,3.0.2,draft,"2.16.840.1.113883.4.642.3.115",AllergyIntoleranceVerificationStatus,,"Assertion about certainty associated with a propensity, or potential risk, of a reaction to the identified substance.","StructureDefinition/AllergyIntolerance","hl7.fhir.r3.core"
http://hl7.org/fhir/ValueSet/allergyintolerance-code,3.0.2,draft,"2.16.840.1.113883.4.642.3.127",AllergyIntolerance Substance/Product, Condition and Negation Codes,,"This value set includes concept codes for specific substances/pharmaceutical products, allergy or intolerance conditions, and negation/exclusion codes to specify the absence of specific types of allergies or intolerances.","StructureDefinition/AllergyIntolerance","SCT"
http://hl7.org/fhir/ValueSet/animal-breeds,3.0.2,draft,"2.16.840.1.113883.4.642.3.411",AnimalBreeds,,"This example value set defines a set of codes that can be used to indicate breeds of species.","StructureDefinition/Patient","SCT"
